date,star,asset,buy,sell
2020-02-28,Kris,Software,19.3,18.9
2020-02-28,Kris,StarGems,1283.99,1264.88
2020-02-28,Kris,Uranium,595.2,583.61
2020-02-28,Quin,Equipment,6.21,5.95
2020-02-28,Quin,Medicine,41.66,40.66
2020-02-28,Quin,Metals,3.13,3.09
2020-02-28,Quin,Software,14.47,14.27
2020-02-28,Quin,StarGems,1256.45,1225.07
2020-02-28,Quin,Uranium,453.59,439.45
2020-02-28,Reef,Equipment,6.77,6.65
2020-02-28,Reef,Medicine,40.99,40.12
2020-02-28,Reef,Metals,4.33,4.24
2020-02-28,Reef,Software,26.11,25.54
2020-02-28,Reef,StarGems,997.82,978.69
2020-02-28,Reef,Uranium,526.93,517.3
2020-02-28,Sand,Equipment,5.98,5.87
2020-02-28,Sand,Medicine,39.74,38.64
2020-02-28,Sand,Metals,3.17,3.14
2020-02-28,Sand,Software,16.48,16.17
2020-02-28,Sand,StarGems,1212.07,1173.35
2020-02-28,Sand,Uranium,395.49,392.57
2020-02-28,Sink,Equipment,6.61,6.49
2020-02-28,Sink,Medicine,42.95,42.08
2020-02-28,Sink,Metals,2.45,2.39
2020-02-28,Sink,Software,15.66,15.46
2020-02-28,Sink,StarGems,986.69,972.21
2020-02-28,Sink,Uranium,580.05,572.54
2020-02-28,Stan,Equipment,7.28,7.1
2020-02-28,Stan,Medicine,41.78,40.14
2020-02-28,Stan,Metals,3.43,3.33
2020-02-28,Stan,Software,21.73,20.92
2020-02-28,Stan,StarGems,1080.3,1066.62
2020-02-28,Stan,Uranium,578.87,559.84
2020-02-28,Task,Equipment,5.35,5.19
2020-02-28,Task,Medicine,39.17,38.1
2020-02-28,Task,Metals,3.06,2.99
2020-02-28,Task,Software,15.01,14.66
2020-02-28,Task,StarGems,1041.27,1010.6
2020-02-28,Task,Uranium,607.52,581.48
2020-02-28,York,Equipment,6.79,6.7
2020-02-28,York,Medicine,33.49,33.37
2020-02-28,York,Metals,2.71,2.63
2020-02-28,York,Software,23.58,22.94
2020-02-28,York,StarGems,1310.92,1268.37
2020-02-28,York,Uranium,487.1,470.8
2020-02-29,Sol,Equipment,7.57,7.41
2020-02-29,Sol,Medicine,31.9,31.05
2020-02-29,Sol,Metals,3.5,3.43
2020-02-29,Sol,Software,22.27,21.52
2020-02-29,Sol,StarGems,1204.8,1163.65
2020-02-29,Sol,Uranium,473.1,456.94
2020-02-29,Boyd,Equipment,8.09,7.87
2020-02-29,Boyd,Medicine,38.47,37.27
2020-02-29,Boyd,Metals,2.37,2.31
2020-02-29,Boyd,Software,19.62,19.18
2020-02-29,Boyd,StarGems,879.56,851.27
2020-02-29,Boyd,Uranium,471.44,464.94
2020-02-29,Fate,Equipment,8.02,7.79
2020-02-29,Fate,Medicine,37.52,35.96
2020-02-29,Fate,Metals,3.04,3.0
2020-02-29,Fate,Software,19.17,18.86
2020-02-29,Fate,StarGems,761.34,744.16
2020-02-29,Fate,Uranium,579.97,561.38
2020-02-29,Gaol,Equipment,6.56,6.4
2020-02-29,Gaol,Medicine,42.8,41.63
2020-02-29,Gaol,Metals,2.66,2.61
2020-02-29,Gaol,Software,21.05,20.56
2020-02-29,Gaol,StarGems,1300.6,1259.88
2020-02-29,Gaol,Uranium,531.81,514.89
2020-02-29,Hook,Equipment,4.68,4.54
2020-02-29,Hook,Medicine,44.92,43.96
2020-02-29,Hook,Metals,2.99,2.92
2020-02-29,Hook,Software,18.08,17.44
2020-02-29,Hook,StarGems,1025.88,997.73
2020-02-29,Hook,Uranium,668.58,655.07
2020-02-29,Ivan,Equipment,7.61,7.41
2020-02-29,Ivan,Medicine,37.28,36.29
2020-02-29,Ivan,Metals,2.62,2.56
2020-02-29,Ivan,Software,19.56,18.95
2020-02-29,Ivan,StarGems,1134.49,1101.75
2020-02-29,Ivan,Uranium,468.95,456.67
2020-02-29,Kirk,Equipment,6.22,6.07
2020-02-29,Kirk,Medicine,44.73,43.84
2020-02-29,Kirk,Metals,3.08,3.03
2020-02-29,Kirk,Software,17.69,17.13
2020-02-29,Kirk,StarGems,1003.53,971.14
2020-02-29,Kirk,Uranium,476.1,457.59
2020-02-29,Kris,Equipment,7.68,7.52
2020-02-29,Kris,Medicine,38.99,37.87
2020-02-29,Kris,Metals,3.9,3.79
2020-02-29,Kris,Software,18.65,18.14
2020-02-29,Kris,StarGems,1303.98,1278.97
2020-02-29,Kris,Uranium,597.42,586.29
2020-02-29,Quin,Equipment,6.13,5.98
2020-02-29,Quin,Medicine,41.54,39.93
2020-02-29,Quin,Metals,3.13,3.04
2020-02-29,Quin,Software,14.33,13.86
2020-02-29,Quin,StarGems,1258.38,1226.1
2020-02-29,Quin,Uranium,477.49,464.42
2020-02-29,Reef,Equipment,6.9,6.71
2020-02-29,Reef,Medicine,42.53,41.75
2020-02-29,Reef,Metals,4.26,4.17
2020-02-29,Reef,Software,26.32,25.62
2020-02-29,Reef,StarGems,1029.63,998.75
2020-02-29,Reef,Uranium,542.2,529.78
2020-02-29,Sand,Equipment,5.8,5.67
2020-02-29,Sand,Medicine,39.67,38.27
2020-02-29,Sand,Metals,3.26,3.21
2020-02-29,Sand,Software,17.06,16.7
2020-02-29,Sand,StarGems,1193.32,1157.18
2020-02-29,Sand,Uranium,394.09,386.25
2020-02-29,Sink,Equipment,6.5,6.31
2020-02-29,Sink,Medicine,43.25,41.94
2020-02-29,Sink,Metals,2.42,2.36
2020-02-29,Sink,Software,16.23,15.98
2020-02-29,Sink,StarGems,1018.76,999.6
2020-02-29,Sink,Uranium,589.68,574.71
2020-02-29,Stan,Equipment,7.35,7.29
2020-02-29,Stan,Medicine,41.79,40.74
2020-02-29,Stan,Metals,3.4,3.34
2020-02-29,Stan,Software,21.71,21.23
2020-02-29,Stan,StarGems,1125.56,1082.38
2020-02-29,Stan,Uranium,572.32,560.12
2020-02-29,Task,Equipment,5.3,5.13
2020-02-29,Task,Medicine,39.22,37.93
2020-02-29,Task,Metals,3.09,3.0
2020-02-29,Task,Software,15.73,15.05
2020-02-29,Task,StarGems,1015.95,997.91
2020-02-29,Task,Uranium,601.79,579.64
2020-02-29,York,Equipment,7.06,6.86
2020-02-29,York,Medicine,33.59,33.04
2020-02-29,York,Metals,2.75,2.68
2020-02-29,York,Software,22.84,22.47
2020-02-29,York,StarGems,1290.29,1259.58
2020-02-29,York,Uranium,485.5,468.53
2020-03-01,Sol,Equipment,7.84,7.62
2020-03-01,Sol,Medicine,32.11,31.1
2020-03-01,Sol,Metals,3.43,3.35
2020-03-01,Sol,Software,21.44,20.98
2020-03-01,Sol,StarGems,1245.05,1209.44
2020-03-01,Sol,Uranium,466.37,461.87
2020-03-01,Boyd,Equipment,8.05,7.8
2020-03-01,Boyd,Medicine,38.79,37.89
2020-03-01,Boyd,Metals,2.35,2.28
2020-03-01,Boyd,Software,19.56,19.33
2020-03-01,Boyd,StarGems,860.77,840.48
2020-03-01,Boyd,Uranium,476.76,466.15
2020-03-01,Fate,Equipment,7.8,7.61
2020-03-01,Fate,Medicine,37.36,36.24
2020-03-01,Fate,Metals,3.15,3.06
2020-03-01,Fate,Software,19.6,18.79
2020-03-01,Fate,StarGems,776.53,752.95
2020-03-01,Fate,Uranium,576.21,552.84
2020-03-01,Gaol,Equipment,6.52,6.37
2020-03-01,Gaol,Medicine,42.9,41.8
2020-03-01,Gaol,Metals,2.76,2.65
2020-03-01,Gaol,Software,21.23,20.58
2020-03-01,Gaol,StarGems,1270.17,1247.35
2020-03-01,Gaol,Uranium,522.57,503.07
2020-03-01,Hook,Equipment,4.68,4.53
2020-03-01,Hook,Medicine,43.75,42.93
2020-03-01,Hook,Metals,3.06,2.96
2020-03-01,Hook,Software,16.94,16.82
2020-03-01,Hook,StarGems,1026.71,1002.32
2020-03-01,Hook,Uranium,671.11,651.82
2020-03-01,Ivan,Equipment,7.58,7.37
2020-03-01,Ivan,Medicine,37.38,36.27
2020-03-01,Ivan,Metals,2.72,2.6
2020-03-01,Ivan,Software,19.59,19.06
2020-03-01,Ivan,StarGems,1084.75,1072.16
2020-03-01,Ivan,Uranium,479.08,466.29
2020-03-01,Kirk,Equipment,6.1,5.95
2020-03-01,Kirk,Medicine,44.65,43.63
2020-03-01,Kirk,Metals,3.16,3.07
2020-03-01,Kirk,Software,17.73,17.09
2020-03-01,Kirk,StarGems,980.38,953.36
2020-03-01,Kirk,Uranium,467.51,450.82
2020-03-01,Kris,Equipment,7.68,7.45
2020-03-01,Kris,Medicine,39.91,38.98
2020-03-01,Kris,Metals,3.78,3.69
2020-03-01,Kris,Software,18.82,18.52
2020-03-01,Kris,StarGems,1278.04,1244.88
2020-03-01,Kris,Uranium,604.38,580.09
2020-03-01,Quin,Equipment,6.22,6.04
2020-03-01,Quin,Medicine,41.27,39.31
2020-03-01,Quin,Metals,3.11,3.03
2020-03-01,Quin,Software,14.09,13.78
2020-03-01,Quin,StarGems,1250.65,1202.6
2020-03-01,Quin,Uranium,489.94,479.69
2020-03-01,Reef,Equipment,6.89,6.69
2020-03-01,Reef,Medicine,43.74,43.04
2020-03-01,Reef,Metals,4.1,3.99
2020-03-01,Reef,Software,26.67,26.17
2020-03-01,Reef,StarGems,1014.13,998.37
2020-03-01,Reef,Uranium,541.25,528.39
2020-03-01,Sand,Equipment,5.95,5.79
2020-03-01,Sand,Medicine,39.84,38.97
2020-03-01,Sand,Metals,3.39,3.29
2020-03-01,Sand,Software,17.45,16.98
2020-03-01,Sand,StarGems,1181.81,1151.38
2020-03-01,Sand,Uranium,388.6,382.81
2020-03-01,Sink,Equipment,6.39,6.24
2020-03-01,Sink,Medicine,41.85,40.97
2020-03-01,Sink,Metals,2.45,2.41
2020-03-01,Sink,Software,16.64,16.24
2020-03-01,Sink,StarGems,1028.04,1006.13
2020-03-01,Sink,Uranium,579.82,570.02
2020-03-01,Stan,Equipment,7.28,7.18
2020-03-01,Stan,Medicine,41.87,40.41
2020-03-01,Stan,Metals,3.44,3.32
2020-03-01,Stan,Software,22.04,21.45
2020-03-01,Stan,StarGems,1132.07,1096.32
2020-03-01,Stan,Uranium,556.15,542.53
2020-03-01,Task,Equipment,5.22,5.14
2020-03-01,Task,Medicine,39.14,38.05
2020-03-01,Task,Metals,3.09,3.02
2020-03-01,Task,Software,15.22,14.73
2020-03-01,Task,StarGems,1035.92,1002.7
2020-03-01,Task,Uranium,588.54,575.86
2020-03-01,York,Equipment,7.12,6.93
2020-03-01,York,Medicine,34.24,33.27
2020-03-01,York,Metals,2.79,2.72
2020-03-01,York,Software,23.76,23.14
2020-03-01,York,StarGems,1306.2,1271.67
2020-03-01,York,Uranium,484.76,473.92
2020-03-02,Sol,Equipment,7.99,7.76
2020-03-02,Sol,Medicine,31.58,30.59
2020-03-02,Sol,Metals,3.45,3.31
2020-03-02,Sol,Software,21.59,20.97
2020-03-02,Sol,StarGems,1225.63,1201.63
2020-03-02,Sol,Uranium,483.35,476.74
2020-03-02,Boyd,Equipment,8.14,7.81
2020-03-02,Boyd,Medicine,38.3,36.97
2020-03-02,Boyd,Metals,2.29,2.21
2020-03-02,Boyd,Software,20.78,20.36
2020-03-02,Boyd,StarGems,855.51,840.29
2020-03-02,Boyd,Uranium,492.04,475.49
2020-03-02,Fate,Equipment,7.93,7.71
2020-03-02,Fate,Medicine,38.6,37.52
2020-03-02,Fate,Metals,3.11,3.06
2020-03-02,Fate,Software,18.32,17.9
2020-03-02,Fate,StarGems,761.86,734.07
2020-03-02,Fate,Uranium,563.28,550.52
2020-03-02,Gaol,Equipment,6.47,6.29
2020-03-02,Gaol,Medicine,43.62,42.32
2020-03-02,Gaol,Metals,2.71,2.63
2020-03-02,Gaol,Software,21.98,21.36
2020-03-02,Gaol,StarGems,1258.92,1231.72
2020-03-02,Gaol,Uranium,519.38,507.18
2020-03-02,Hook,Equipment,4.41,4.39
2020-03-02,Hook,Medicine,44.58,43.8
2020-03-02,Hook,Metals,2.92,2.87
2020-03-02,Hook,Software,17.21,16.86
2020-03-02,Hook,StarGems,1029.11,998.98
2020-03-02,Hook,Uranium,656.06,635.05
2020-03-02,Ivan,Equipment,7.49,7.24
2020-03-02,Ivan,Medicine,36.94,36.57
2020-03-02,Ivan,Metals,2.64,2.56
2020-03-02,Ivan,Software,20.09,19.28
2020-03-02,Ivan,StarGems,1089.11,1061.9
2020-03-02,Ivan,Uranium,484.5,468.89
2020-03-02,Kirk,Equipment,5.97,5.87
2020-03-02,Kirk,Medicine,45.05,44.32
2020-03-02,Kirk,Metals,3.13,3.04
2020-03-02,Kirk,Software,17.18,16.67
2020-03-02,Kirk,StarGems,1003.82,958.76
2020-03-02,Kirk,Uranium,466.98,459.87
2020-03-02,Kris,Equipment,7.59,7.35
2020-03-02,Kris,Medicine,39.91,38.89
2020-03-02,Kris,Metals,3.75,3.66
2020-03-02,Kris,Software,19.24,18.88
2020-03-02,Kris,StarGems,1268.13,1228.22
2020-03-02,Kris,Uranium,588.33,570.52
2020-03-02,Quin,Equipment,6.16,5.95
2020-03-02,Quin,Medicine,40.82,39.94
2020-03-02,Quin,Metals,3.11,3.02
2020-03-02,Quin,Software,14.48,14.02
2020-03-02,Quin,StarGems,1231.57,1197.4
2020-03-02,Quin,Uranium,488.98,479.8
2020-03-02,Reef,Equipment,6.76,6.57
2020-03-02,Reef,Medicine,43.79,42.93
2020-03-02,Reef,Metals,3.96,3.87
2020-03-02,Reef,Software,27.22,26.23
2020-03-02,Reef,StarGems,995.47,978.18
2020-03-02,Reef,Uranium,535.61,528.73
2020-03-02,Sand,Equipment,5.98,5.81
2020-03-02,Sand,Medicine,40.2,39.41
2020-03-02,Sand,Metals,3.33,3.28
2020-03-02,Sand,Software,17.13,16.82
2020-03-02,Sand,StarGems,1246.14,1202.44
2020-03-02,Sand,Uranium,403.38,392.91
2020-03-02,Sink,Equipment,6.42,6.29
2020-03-02,Sink,Medicine,41.52,40.13
2020-03-02,Sink,Metals,2.49,2.43
2020-03-02,Sink,Software,16.27,15.95
2020-03-02,Sink,StarGems,1072.49,1024.82
2020-03-02,Sink,Uranium,585.39,566.67
2020-03-02,Stan,Equipment,7.33,7.16
2020-03-02,Stan,Medicine,42.45,41.81
2020-03-02,Stan,Metals,3.47,3.41
2020-03-02,Stan,Software,22.63,21.65
2020-03-02,Stan,StarGems,1117.14,1091.14
2020-03-02,Stan,Uranium,546.18,529.56
2020-03-02,Task,Equipment,5.35,5.24
2020-03-02,Task,Medicine,38.48,38.01
2020-03-02,Task,Metals,3.03,3.01
2020-03-02,Task,Software,14.48,14.13
2020-03-02,Task,StarGems,1009.53,980.72
2020-03-02,Task,Uranium,570.31,552.88
2020-03-02,York,Equipment,7.17,6.94
2020-03-02,York,Medicine,34.21,33.19
2020-03-02,York,Metals,2.68,2.62
2020-03-02,York,Software,24.1,23.11
2020-03-02,York,StarGems,1305.51,1248.9
2020-03-02,York,Uranium,459.33,450.79
2020-03-03,Sol,Equipment,8.04,7.85
2020-03-03,Sol,Medicine,32.27,31.76
2020-03-03,Sol,Metals,3.36,3.27
2020-03-03,Sol,Software,21.66,21.23
2020-03-03,Sol,StarGems,1250.23,1200.82
2020-03-03,Sol,Uranium,491.03,472.85
2020-03-03,Boyd,Equipment,8.35,8.14
2020-03-03,Boyd,Medicine,36.94,36.1
2020-03-03,Boyd,Metals,2.27,2.24
2020-03-03,Boyd,Software,20.2,19.83
2020-03-03,Boyd,StarGems,843.2,821.76
2020-03-03,Boyd,Uranium,494.62,482.3
2020-03-03,Fate,Equipment,7.77,7.55
2020-03-03,Fate,Medicine,38.29,37.51
2020-03-03,Fate,Metals,3.09,3.02
2020-03-03,Fate,Software,18.21,17.97
2020-03-03,Fate,StarGems,738.17,723.42
2020-03-03,Fate,Uranium,567.31,555.82
2020-03-03,Gaol,Equipment,6.25,6.17
2020-03-03,Gaol,Medicine,43.13,42.29
2020-03-03,Gaol,Metals,2.66,2.61
2020-03-03,Gaol,Software,21.45,20.88
2020-03-03,Gaol,StarGems,1222.8,1197.9
2020-03-03,Gaol,Uranium,508.8,500.84
2020-03-03,Hook,Equipment,4.27,4.18
2020-03-03,Hook,Medicine,46.27,45.82
2020-03-03,Hook,Metals,3.01,2.92
2020-03-03,Hook,Software,17.53,17.0
2020-03-03,Hook,StarGems,1053.45,1033.15
2020-03-03,Hook,Uranium,622.3,606.9
2020-03-03,Ivan,Equipment,7.53,7.34
2020-03-03,Ivan,Medicine,36.44,35.42
2020-03-03,Ivan,Metals,2.68,2.58
2020-03-03,Ivan,Software,19.58,19.26
2020-03-03,Ivan,StarGems,1050.64,1027.32
2020-03-03,Ivan,Uranium,484.56,475.11
2020-03-03,Kirk,Equipment,6.11,6.01
2020-03-03,Kirk,Medicine,46.17,44.56
2020-03-03,Kirk,Metals,3.13,3.05
2020-03-03,Kirk,Software,16.95,16.73
2020-03-03,Kirk,StarGems,969.74,933.15
2020-03-03,Kirk,Uranium,472.97,459.36
2020-03-03,Kris,Equipment,7.61,7.45
2020-03-03,Kris,Medicine,40.25,39.13
2020-03-03,Kris,Metals,3.89,3.78
2020-03-03,Kris,Software,19.42,18.95
2020-03-03,Kris,StarGems,1239.04,1205.97
2020-03-03,Kris,Uranium,592.58,575.23
2020-03-03,Quin,Equipment,6.17,6.03
2020-03-03,Quin,Medicine,40.53,39.57
2020-03-03,Quin,Metals,3.18,3.06
2020-03-03,Quin,Software,14.59,14.25
2020-03-03,Quin,StarGems,1210.14,1183.38
2020-03-03,Quin,Uranium,496.47,487.55
2020-03-03,Reef,Equipment,6.97,6.7
2020-03-03,Reef,Medicine,42.94,41.92
2020-03-03,Reef,Metals,3.99,3.87
2020-03-03,Reef,Software,27.44,26.64
2020-03-03,Reef,StarGems,1011.16,980.13
2020-03-03,Reef,Uranium,551.66,537.03
2020-03-03,Sand,Equipment,6.0,5.76
2020-03-03,Sand,Medicine,39.26,38.42
2020-03-03,Sand,Metals,3.41,3.29
2020-03-03,Sand,Software,16.57,16.16
2020-03-03,Sand,StarGems,1261.97,1209.06
2020-03-03,Sand,Uranium,416.64,404.65
2020-03-03,Sink,Equipment,6.53,6.34
2020-03-03,Sink,Medicine,40.82,39.8
2020-03-03,Sink,Metals,2.45,2.4
2020-03-03,Sink,Software,16.19,15.93
2020-03-03,Sink,StarGems,1107.09,1067.18
2020-03-03,Sink,Uranium,586.58,575.61
2020-03-03,Stan,Equipment,7.32,7.14
2020-03-03,Stan,Medicine,42.07,41.51
2020-03-03,Stan,Metals,3.56,3.42
2020-03-03,Stan,Software,22.86,22.46
2020-03-03,Stan,StarGems,1114.52,1069.08
2020-03-03,Stan,Uranium,535.68,522.24
2020-03-03,Task,Equipment,5.3,5.18
2020-03-03,Task,Medicine,39.47,37.96
2020-03-03,Task,Metals,3.17,3.03
2020-03-03,Task,Software,15.23,14.68
2020-03-03,Task,StarGems,1014.48,994.35
2020-03-03,Task,Uranium,552.56,534.7
2020-03-03,York,Equipment,6.88,6.75
2020-03-03,York,Medicine,33.77,33.03
2020-03-03,York,Metals,2.65,2.62
2020-03-03,York,Software,23.58,23.29
2020-03-03,York,StarGems,1275.09,1232.3
2020-03-03,York,Uranium,457.95,448.5
2020-03-04,Sol,Equipment,7.77,7.66
2020-03-04,Sol,Medicine,31.78,31.11
2020-03-04,Sol,Metals,3.34,3.27
2020-03-04,Sol,Software,22.2,21.65
2020-03-04,Sol,StarGems,1196.91,1169.78
2020-03-04,Sol,Uranium,495.07,483.01
2020-03-04,Boyd,Equipment,8.31,8.1
2020-03-04,Boyd,Medicine,36.0,35.47
2020-03-04,Boyd,Metals,2.33,2.27
2020-03-04,Boyd,Software,20.15,19.71
2020-03-04,Boyd,StarGems,831.91,824.77
2020-03-04,Boyd,Uranium,489.95,480.45
2020-03-04,Fate,Equipment,7.74,7.53
2020-03-04,Fate,Medicine,38.17,37.37
2020-03-04,Fate,Metals,3.12,3.06
2020-03-04,Fate,Software,18.09,17.68
2020-03-04,Fate,StarGems,758.52,741.89
2020-03-04,Fate,Uranium,580.43,565.81
2020-03-04,Gaol,Equipment,6.48,6.26
2020-03-04,Gaol,Medicine,43.98,42.62
2020-03-04,Gaol,Metals,2.67,2.62
2020-03-04,Gaol,Software,22.08,21.4
2020-03-04,Gaol,StarGems,1229.35,1218.55
2020-03-04,Gaol,Uranium,513.74,503.48
2020-03-04,Hook,Equipment,4.27,4.21
2020-03-04,Hook,Medicine,48.28,47.27
2020-03-04,Hook,Metals,3.07,3.02
2020-03-04,Hook,Software,18.09,17.5
2020-03-04,Hook,StarGems,1060.74,1029.79
2020-03-04,Hook,Uranium,644.37,624.83
2020-03-04,Ivan,Equipment,7.45,7.31
2020-03-04,Ivan,Medicine,36.74,36.06
2020-03-04,Ivan,Metals,2.66,2.61
2020-03-04,Ivan,Software,19.95,19.24
2020-03-04,Ivan,StarGems,1058.13,1041.42
2020-03-04,Ivan,Uranium,503.61,482.76
2020-03-04,Kirk,Equipment,6.1,5.98
2020-03-04,Kirk,Medicine,45.41,44.7
2020-03-04,Kirk,Metals,3.11,3.0
2020-03-04,Kirk,Software,18.05,17.58
2020-03-04,Kirk,StarGems,964.83,918.88
2020-03-04,Kirk,Uranium,475.78,463.72
2020-03-04,Kris,Equipment,7.56,7.47
2020-03-04,Kris,Medicine,40.79,39.94
2020-03-04,Kris,Metals,3.88,3.74
2020-03-04,Kris,Software,19.93,19.33
2020-03-04,Kris,StarGems,1271.78,1239.35
2020-03-04,Kris,Uranium,596.04,579.19
2020-03-04,Quin,Equipment,6.17,5.99
2020-03-04,Quin,Medicine,40.98,40.06
2020-03-04,Quin,Metals,3.09,2.99
2020-03-04,Quin,Software,14.69,14.3
2020-03-04,Quin,StarGems,1255.12,1214.57
2020-03-04,Quin,Uranium,505.38,489.63
2020-03-04,Reef,Equipment,6.62,6.4
2020-03-04,Reef,Medicine,42.66,41.31
2020-03-04,Reef,Metals,3.93,3.86
2020-03-04,Reef,Software,27.15,26.42
2020-03-04,Reef,StarGems,974.87,942.81
2020-03-04,Reef,Uranium,535.83,523.78
2020-03-04,Sand,Equipment,6.04,5.85
2020-03-04,Sand,Medicine,38.99,38.46
2020-03-04,Sand,Metals,3.19,3.11
2020-03-04,Sand,Software,17.09,16.48
2020-03-04,Sand,StarGems,1229.39,1203.46
2020-03-04,Sand,Uranium,414.74,403.74
2020-03-04,Sink,Equipment,6.3,6.17
2020-03-04,Sink,Medicine,41.2,40.17
2020-03-04,Sink,Metals,2.43,2.37
2020-03-04,Sink,Software,16.47,15.83
2020-03-04,Sink,StarGems,1064.86,1042.53
2020-03-04,Sink,Uranium,562.2,550.53
2020-03-04,Stan,Equipment,7.49,7.33
2020-03-04,Stan,Medicine,41.7,40.6
2020-03-04,Stan,Metals,3.4,3.37
2020-03-04,Stan,Software,22.92,22.43
2020-03-04,Stan,StarGems,1111.01,1084.15
2020-03-04,Stan,Uranium,526.34,516.15
2020-03-04,Task,Equipment,5.3,5.23
2020-03-04,Task,Medicine,40.78,39.35
2020-03-04,Task,Metals,3.12,3.06
2020-03-04,Task,Software,14.9,14.49
2020-03-04,Task,StarGems,1056.94,1017.24
2020-03-04,Task,Uranium,540.52,525.36
2020-03-04,York,Equipment,6.75,6.69
2020-03-04,York,Medicine,34.42,33.4
2020-03-04,York,Metals,2.75,2.64
2020-03-04,York,Software,22.94,22.56
2020-03-04,York,StarGems,1312.66,1282.68
2020-03-04,York,Uranium,457.46,454.02
2020-03-05,Sol,Equipment,7.97,7.87
2020-03-05,Sol,Medicine,32.02,31.11
2020-03-05,Sol,Metals,3.49,3.36
2020-03-05,Sol,Software,22.02,21.4
2020-03-05,Sol,StarGems,1198.32,1168.47
2020-03-05,Sol,Uranium,497.5,482.64
2020-03-05,Boyd,Equipment,8.46,8.22
2020-03-05,Boyd,Medicine,35.58,34.5
2020-03-05,Boyd,Metals,2.36,2.31
2020-03-05,Boyd,Software,20.03,19.58
2020-03-05,Boyd,StarGems,838.04,815.23
2020-03-05,Boyd,Uranium,496.63,483.23
2020-03-05,Fate,Equipment,7.47,7.23
2020-03-05,Fate,Medicine,38.51,37.82
2020-03-05,Fate,Metals,3.08,3.01
2020-03-05,Fate,Software,18.08,17.82
2020-03-05,Fate,StarGems,765.89,749.57
2020-03-05,Fate,Uranium,619.21,601.32
2020-03-05,Gaol,Equipment,6.12,5.93
2020-03-05,Gaol,Medicine,42.63,41.85
2020-03-05,Gaol,Metals,2.8,2.72
2020-03-05,Gaol,Software,21.35,20.98
2020-03-05,Gaol,StarGems,1242.26,1213.75
2020-03-05,Gaol,Uranium,518.18,500.84
2020-03-05,Hook,Equipment,4.29,4.16
2020-03-05,Hook,Medicine,50.26,49.13
2020-03-05,Hook,Metals,3.06,3.02
2020-03-05,Hook,Software,17.75,17.34
2020-03-05,Hook,StarGems,1091.0,1058.12
2020-03-05,Hook,Uranium,631.63,618.82
2020-03-05,Ivan,Equipment,7.51,7.29
2020-03-05,Ivan,Medicine,36.29,35.92
2020-03-05,Ivan,Metals,2.77,2.71
2020-03-05,Ivan,Software,19.48,19.07
2020-03-05,Ivan,StarGems,1042.38,1013.75
2020-03-05,Ivan,Uranium,506.1,489.09
2020-03-05,Kirk,Equipment,5.9,5.86
2020-03-05,Kirk,Medicine,45.46,44.08
2020-03-05,Kirk,Metals,3.07,3.01
2020-03-05,Kirk,Software,18.01,17.46
2020-03-05,Kirk,StarGems,930.99,895.87
2020-03-05,Kirk,Uranium,478.72,463.49
2020-03-05,Kris,Equipment,7.47,7.3
2020-03-05,Kris,Medicine,40.52,40.05
2020-03-05,Kris,Metals,3.78,3.65
2020-03-05,Kris,Software,19.37,19.19
2020-03-05,Kris,StarGems,1296.69,1283.65
2020-03-05,Kris,Uranium,583.9,569.18
2020-03-05,Quin,Equipment,6.16,5.99
2020-03-05,Quin,Medicine,41.56,40.91
2020-03-05,Quin,Metals,3.15,3.06
2020-03-05,Quin,Software,14.86,14.49
2020-03-05,Quin,StarGems,1241.4,1213.54
2020-03-05,Quin,Uranium,514.53,501.09
2020-03-05,Reef,Equipment,6.54,6.35
2020-03-05,Reef,Medicine,44.21,43.02
2020-03-05,Reef,Metals,3.92,3.88
2020-03-05,Reef,Software,26.42,25.6
2020-03-05,Reef,StarGems,1024.3,989.28
2020-03-05,Reef,Uranium,535.89,518.97
2020-03-05,Sand,Equipment,6.01,5.9
2020-03-05,Sand,Medicine,40.14,39.17
2020-03-05,Sand,Metals,3.25,3.18
2020-03-05,Sand,Software,16.44,16.24
2020-03-05,Sand,StarGems,1239.88,1190.72
2020-03-05,Sand,Uranium,414.99,404.43
2020-03-05,Sink,Equipment,6.81,6.54
2020-03-05,Sink,Medicine,41.04,40.55
2020-03-05,Sink,Metals,2.45,2.36
2020-03-05,Sink,Software,16.3,15.91
2020-03-05,Sink,StarGems,1105.78,1062.5
2020-03-05,Sink,Uranium,587.76,570.2
2020-03-05,Stan,Equipment,7.56,7.31
2020-03-05,Stan,Medicine,41.02,40.1
2020-03-05,Stan,Metals,3.39,3.33
2020-03-05,Stan,Software,22.58,22.16
2020-03-05,Stan,StarGems,1141.19,1103.46
2020-03-05,Stan,Uranium,539.48,521.29
2020-03-05,Task,Equipment,5.39,5.31
2020-03-05,Task,Medicine,41.88,40.73
2020-03-05,Task,Metals,3.13,3.04
2020-03-05,Task,Software,15.48,14.81
2020-03-05,Task,StarGems,1052.77,1026.68
2020-03-05,Task,Uranium,537.54,520.61
2020-03-05,York,Equipment,6.77,6.63
2020-03-05,York,Medicine,34.31,33.18
2020-03-05,York,Metals,2.73,2.65
2020-03-05,York,Software,23.84,22.99
2020-03-05,York,StarGems,1341.66,1309.08
2020-03-05,York,Uranium,464.54,456.92
2020-03-06,Sol,Equipment,8.18,8.03
2020-03-06,Sol,Medicine,32.11,31.28
2020-03-06,Sol,Metals,3.51,3.39
